Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Badakhshan : Wilayat - Province,R,I,104,107,85,196,21,0,513,104,109,92,202,25,0,532,1045
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Badakhshan : Wilayat - Province,U,I,57,59,47,108,12,0,283,57,60,51,109,14,0,291,574
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Badghis : Wilayat - Province,R,I,261,269,215,492,53,0,1290,261,274,232,505,62,0,1334,2624
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Badghis : Wilayat - Province,U,I,547,564,449,1031,112,0,2703,546,574,486,1053,130,0,2789,5492
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Baghlan : Wilayat - Province,R,I,19,20,16,34,5,0,94,19,20,17,35,5,0,96,190
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Baghlan : Wilayat - Province,U,I,575,593,472,1082,118,0,2840,574,604,511,1106,137,0,2932,5772
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Balkh : Wilayat - Province,R,I,12,13,10,25,0,0,60,12,13,11,21,5,0,62,122
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Balkh : Wilayat - Province,U,I,9,10,8,20,0,0,47,9,10,8,21,0,0,48,95
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Bamyan : Wilayat - Province,R,I,152,156,124,285,31,0,748,151,159,135,293,36,0,774,1522
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Bamyan : Wilayat - Province,U,I,4374,4511,3593,8240,895,0,21613,4367,4595,3888,8423,1040,0,22313,43926
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Daykundi : Wilayat - Province,R,I,4685,4832,3849,8827,959,0,23152,4679,4922,4165,9025,1114,0,23905,47057
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Daykundi : Wilayat - Province,U,I,275,284,226,518,56,0,1359,275,289,244,530,65,0,1403,2762
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Farah : Wilayat - Province,U,I,261,269,214,491,53,0,1288,260,274,232,503,62,0,1331,2619
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Faryab : Wilayat - Province,R,I,53,54,43,100,11,0,261,52,55,47,101,12,0,267,528
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Faryab : Wilayat - Province,U,I,63,65,52,117,13,0,310,63,66,56,120,15,0,320,630
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Ghazni : Wilayat - Province,R,I,36,37,29,67,7,0,176,36,38,32,69,8,0,183,359
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Ghazni : Wilayat - Province,U,I,300,310,247,566,61,0,1484,300,315,267,579,71,0,1532,3016
2021,AFG,AFG,Afghanistan,Afghanistan,HST,Ghor : Wilayat - Province,R,I,833,860,685,1570,171,0,4119,832,876,741,1604,198,0,4251,8370
